advertID,datestring,impressions,clicks,clickthroughrate,lagClickThrough,bidprice,adrank,conversions,conversionrate,numberofwords,retailer,brandname,adQuality,landQuality,revenue,logrank,logprice,logadQuality,logaLPQuality
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351951,3/26/2012,636,343,0.5393082,0.53930819,0.0174927,1,12,0.0349854,0,1,1,10,1.790031791,392.89,0.693147182,0.017341465,2.397895336,0.582233369
1351962,3/12/2012,2,2,1,,0,1,0,0,0,1,1,10,8.01369381,0,0.693147182,0,2.397895336,2.081151724
1351962,3/19/2012,2,2,1,1,0,1,0,0,0,1,1,10,8.01369381,0,0.693147182,0,2.397895336,2.081151724
1351965,3/12/2012,0,0,0,,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/12/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/12/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/12/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/12/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/12/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,9.830883026,9.396847725,0,0,0,2.382401705,2.240374327
1351965,3/26/2012,272,191,0.7022059,0,0.1518325,1,7,0.0366492,0,1,1,9.830883026,9.396847725,677.36,0.693147182,0.141354159,2.382401705,2.240374327
1351965,3/26/2012,272,191,0.7022059,0.702205896,0.1518325,1,7,0.0366492,0,1,1,9.830883026,9.396847725,677.36,0.693147182,0.141354159,2.382401705,2.240374327
1351965,3/26/2012,272,191,0.7022059,0.702205896,0.1518325,1,7,0.0366492,0,1,1,9.830883026,9.396847725,677.36,0.693147182,0.141354159,2.382401705,2.240374327
1351973,3/12/2012,0,0,0,,0,0,0,0,0,1,1,1,1.495674849,0,0,0,0.693147182,0.402577519
1351973,3/19/2012,0,0,0,0,0,0,0,0,0,1,1,1,1.495674849,0,0,0,0.693147182,0.402577519
1351975,1/2/2012,192,1,0.0052,,0,10,1,1,0,1,1,3.630208969,2.132990122,239.92,2.397895336,0,1.532601953,0.757524788
1351975,1/2/2012,192,1,0.0052,0.0052,0,10,1,1,0,1,1,3.630208969,2.132990122,239.92,2.397895336,0,1.532601953,0.757524788
1351975,1/16/2012,192,1,0.0052,0.0052,0,10,1,1,0,1,1,3.630208969,2.132990122,14.98,2.397895336,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.0052,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/12/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/19/2012,5,2,0.4,0.400000006,0,1,0,0,0,1,1,3.630208969,2.132990122,0,0.693147182,0,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.400000006,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.394015014,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.394015014,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.394015014,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.394015014,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1351975,3/26/2012,802,316,0.394015,0.394015014,0.0411392,1,10,0.0316456,0,1,1,3.630208969,2.132990122,406.74,0.693147182,0.040315498,1.532601953,0.757524788
1605354,1/2/2012,49,4,0.0816327,,0.25,1,0,0,2,0,0,7.346943855,7.370399952,0,0.693147182,0.223143548,2.121895552,1.997471929
1606176,1/2/2012,0,0,0,,0,0,0,0,2,0,1,1,9.187020302,0,0,0,0.693147182,2.217791557
1608587,1/2/2012,20,5,0.25,,0.4,1,0,0,3,0,1,10,8.080505371,0,0.693147182,0.336472243,2.397895336,2.089454412
1609001,1/9/2012,7,0,0,,0,5,0,0,3,0,1,1,9.395544052,0,1.791759491,0,0.693147182,2.240235567
1609128,3/12/2012,2,0,0,,0,1,0,0,3,0,1,1,2.171355247,0,0.693147182,0,0.693147182,0.775351524
1609128,3/19/2012,2,0,0,0,0,1,0,0,3,0,1,1,2.171355247,0,0.693147182,0,0.693147182,0.775351524
1609451,1/2/2012,58,2,0.0344828,,0,3,0,0,3,0,0,3.546800137,4.064468384,0,1.386294365,0,1.514423728,1.402282953
1609451,1/9/2012,14,1,0.0714286,0.034482799,0,3,0,0,3,0,0,3.546800137,4.064468384,0,1.386294365,0,1.514423728,1.402282953
1609451,1/9/2012,14,1,0.0714286,0.071428597,0,3,0,0,3,0,0,3.546800137,4.064468384,0,1.386294365,0,1.514423728,1.402282953
1610531,1/9/2012,12,2,0.1666667,,0.5,2,0,0,3,1,0,1.226591945,4.813232422,0,1.098612309,0.405465096,0.80047214,1.571368933
1610531,3/26/2012,89,7,0.0786517,0.166666701,0.4285714,6,0,0,3,1,0,1.226591945,4.813232422,0,1.945910096,0.35667491,0.80047214,1.571368933
1610916,1/2/2012,0,0,0,,0,0,0,0,3,0,0,1,5.752515316,0,0,0,0.693147182,1.749637246
1613763,1/9/2012,1,0,0,,0,2,0,0,2,0,0,1,7.049468994,0,1.098612309,0,0.693147182,1.952952266
1615378,1/2/2012,16,3,0.1875,,0.3333333,3,0,0,2,0,0,10,2.678974152,0,1.386294365,0.287682056,2.397895336,0.985433936
1620028,1/2/2012,12,1,0.0833333,,0,4,0,0,3,0,0,1.249999523,5.194620132,0,1.609437943,0,0.810930014,1.647623539
1620028,1/9/2012,2,0,0,0.083333299,0,4,0,0,3,0,0,1.249999523,5.194620132,0,1.609437943,0,0.810930014,1.647623539
1622517,1/2/2012,0,0,0,,0,0,0,0,3,0,1,1,7.921610355,0,0,0,0.693147182,2.069594622
1622926,1/2/2012,35,1,0.0285714,,0,3,0,0,2,0,0,1,8.32555294,0,1.386294365,0,0.693147182,2.119329453
1623227,1/9/2012,36,2,0.0555556,,0,4,0,0,2,0,0,3.333336115,1.030023932,0,1.609437943,0,1.466337681,0.029582037
1623331,1/2/2012,23,1,0.0434783,,0,9,0,0,2,0,1,1.956523538,7.257946014,0,2.302585125,0,1.084014058,1.98209691
1623331,1/9/2012,10,0,0,0.043478299,0,10,0,0,2,0,1,1.956523538,7.257946014,0,2.397895336,0,1.084014058,1.98209691
1623415,3/5/2012,7,2,0.2857143,,0,2,0,0,2,0,0,6.412699223,8.502719879,0,1.098612309,0,2.003194571,2.140386105
1623415,3/12/2012,20,3,0.15,0.285714298,0,1,0,0,2,0,0,6.412699223,8.502719879,0,0.693147182,0,2.003194571,2.140386105
1623415,3/19/2012,20,3,0.15,0.150000006,0,1,0,0,2,0,0,6.412699223,8.502719879,0,0.693147182,0,2.003194571,2.140386105
1623415,3/26/2012,18,1,0.0555556,0.150000006,0,1,0,0,2,0,0,6.412699223,8.502719879,0,0.693147182,0,2.003194571,2.140386105
1623492,1/2/2012,68,1,0.0147059,,0,7,0,0,2,0,0,1,2.292099237,0,2.079441547,0,0.693147182,0.829468071
1623492,1/2/2012,68,1,0.0147059,0.0147059,0,7,0,0,2,0,0,1,2.292099237,0,2.079441547,0,0.693147182,0.829468071
1623492,1/9/2012,23,0,0,0.0147059,0,6,0,0,2,0,0,1,2.292099237,0,1.945910096,0,0.693147182,0.829468071
1623492,1/9/2012,23,0,0,0,0,6,0,0,2,0,0,1,2.292099237,0,1.945910096,0,0.693147182,0.829468071
1623867,1/9/2012,47,5,0.106383,,0.4,1,0,0,2,0,0,6.382980347,1,0,0.693147182,0.336472243,1.999177456,0
1623968,1/2/2012,34,1,0.0294118,,0,1,0,0,3,0,0,1,1.711041331,0,0.693147182,0,0.693147182,0.537102163
1624735,1/2/2012,267,1,0.0037453,,0,19,1,1,2,0,0,1,10,25.95,2.995732307,0,0.693147182,2.302585125
1624735,1/9/2012,289,5,0.017301,0.0037453,0,13,0,0,2,0,0,1,10,0,2.639057398,0,0.693147182,2.302585125
1624922,1/2/2012,0,0,0,,0,0,0,0,2,0,0,1,5.708259583,0,0,0,0.693147182,1.741914153
1626068,1/2/2012,4,0,0,,0,10,0,0,2,0,0,1,1.987776637,0,2.397895336,0,0.693147182,0.687016726
1626068,1/2/2012,4,0,0,0,0,10,0,0,2,0,0,1,1.987776637,0,2.397895336,0,0.693147182,0.687016726
1626187,1/9/2012,8,0,0,,0,3,0,0,2,0,0,1,6.228226662,0,1.386294365,0,0.693147182,1.829091668
1626685,1/2/2012,19,3,0.1578947,,0.3333333,1,0,0,2,0,1,6.315788269,1,0,0.693147182,0.287682056,1.990034819,0
1627364,1/2/2012,187,14,0.0748663,,0.1428571,8,0,0,2,0,0,1,9.694978714,0,2.197224617,0.133531362,0.693147182,2.271608114
1627364,1/9/2012,132,5,0.0378788,0.074866302,0,9,0,0,2,0,0,1,9.694978714,0,2.302585125,0,0.693147182,2.271608114
1627364,1/9/2012,132,5,0.0378788,0.0378788,0,9,0,0,2,0,0,1,9.694978714,0,2.302585125,0,0.693147182,2.271608114
1627688,1/2/2012,32,1,0.03125,,0,5,0,0,2,0,0,1.5625,1.271075487,0,1.791759491,0,0.940983355,0.239863381
1627688,1/9/2012,9,0,0,0.03125,0,9,0,0,2,0,0,1.5625,1.271075487,0,2.302585125,0,0.940983355,0.239863381
1628230,1/2/2012,6,1,0.1666667,,0,3,0,0,3,0,0,6.944444656,1.305599689,0,1.386294365,0,2.072472811,0.266662478
1628230,1/9/2012,9,1,0.1111111,0.166666701,0,4,0,0,3,0,0,6.944444656,1.305599689,0,1.609437943,0,2.072472811,0.266662478
1628566,1/2/2012,89,1,0.011236,,0,6,0,0,3,0,0,1,8.972810745,0,1.945910096,0,0.693147182,2.194199085
1628566,1/9/2012,23,0,0,0.011236,0,6,0,0,3,0,0,1,8.972810745,0,1.945910096,0,0.693147182,2.194199085
1628632,1/2/2012,18,1,0.0555556,,0,39,0,0,2,0,0,1.111111999,4.831062317,0,3.68887949,0,0.747214794,1.575066328
1628632,1/2/2012,18,1,0.0555556,0.055555601,0,39,0,0,2,0,0,1.111111999,4.831062317,0,3.68887949,0,0.747214794,1.575066328
1628632,1/9/2012,7,0,0,0.055555601,0,30,0,0,2,0,0,1.111111999,4.831062317,0,3.433987141,0,0.747214794,1.575066328
1628632,1/9/2012,7,0,0,0,0,30,0,0,2,0,0,1.111111999,4.831062317,0,3.433987141,0,0.747214794,1.575066328
1628771,1/2/2012,177,8,0.0451977,,0.125,7,0,0,2,0,1,1.187270999,1,0,2.079441547,0.117783032,0.782654643,0
1628771,1/9/2012,68,5,0.0735294,0.045197699,0,8,0,0,2,0,1,1.187270999,1,0,2.197224617,0,0.782654643,0
1628914,1/2/2012,0,0,0,,0,0,0,0,3,0,0,1,7.068539143,0,0,0,0.693147182,1.955653787
1629011,1/2/2012,79,1,0.0126582,,0,1,0,0,3,0,1,1,8.677168846,0,0.693147182,0,0.693147182,2.160695314
1629011,1/9/2012,47,1,0.0212766,0.0126582,0,2,0,0,3,0,1,1,8.677168846,0,1.098612309,0,0.693147182,2.160695314
1629041,1/2/2012,217,16,0.0737327,,0.1875,6,0,0,3,0,0,1,8.528812408,0,1.945910096,0.171850264,0.693147182,2.143450022
1629100,1/2/2012,71,5,0.0704225,,0.4,1,0,0,2,0,0,1,6.717469692,0,0.693147182,0.336472243,0.693147182,1.904711604
1629307,1/2/2012,31,0,0,,0,7,0,0,2,0,1,1,5.947771072,0,2.079441547,0,0.693147182,1.783016562
1629307,1/9/2012,47,1,0.0212766,0,0,6,0,0,2,0,1,1,5.947771072,0,1.945910096,0,0.693147182,1.783016562
1629307,1/9/2012,47,1,0.0212766,0.021276601,0,6,0,0,2,0,1,1,5.947771072,0,1.945910096,0,0.693147182,1.783016562
1629355,3/12/2012,4,1,0.25,,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/12/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/12/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/12/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/12/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/19/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/19/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/19/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/19/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629355,3/19/2012,4,1,0.25,0.25,0,1,0,0,3,1,1,5,8.109900475,0,0.693147182,0,1.791759491,2.093085527
1629402,1/2/2012,14,2,0.1428571,,0,1,0,0,2,0,1,1.788631439,1,0,0.693147182,0,1.025550961,0
1629402,3/5/2012,34,10,0.2941177,0.142857105,0.2,1,0,0,2,0,1,1.788631439,1,0,0.693147182,0.182321563,1.025550961,0
1629402,3/12/2012,265,43,0.1622642,0.294117689,0.255814,1,1,0.0232558,2,0,1,1.788631439,1,194.84,0.693147182,0.227783963,1.025550961,0
1629402,3/19/2012,265,43,0.1622642,0.162264198,0.255814,1,1,0.0232558,2,0,1,1.788631439,1,194.84,0.693147182,0.227783963,1.025550961,0
1629402,3/26/2012,256,34,0.1328125,0.162264198,0.3235294,1,1,0.0294118,2,0,1,1.788631439,1,91.94,0.693147182,0.280301958,1.025550961,0
1629669,1/2/2012,0,0,0,,0,0,0,0,2,0,1,1,8.92870903,0,0,0,0.693147182,2.189271927
1897398,1/2/2012,0,0,0,,0,0,0,0,3,0,0,1,8.177269936,0,0,0,0.693147182,2.101358414
1955477,1/2/2012,10,0,0,,0,1,0,0,3,0,1,9.333333969,7.333312511,0,0.693147182,0,2.335375071,1.992427349
1955477,3/12/2012,5,1,0.2,0,0,1,0,0,3,0,1,9.333333969,7.333312511,0,0.693147182,0,2.335375071,1.992427349
1955477,3/19/2012,5,1,0.2,0.200000003,0,1,0,0,3,0,1,9.333333969,7.333312511,0,0.693147182,0,2.335375071,1.992427349
1956185,1/2/2012,11,1,0.0909091,,1,4,0,0,3,0,0,1.818181992,8.02948761,0,1.609437943,0.693147182,1.036092043,2.083120823
1956185,1/9/2012,9,0,0,0.090909101,0,3,0,0,3,0,0,1.818181992,8.02948761,0,1.386294365,0,1.036092043,2.083120823
1956668,1/9/2012,5,1,0.2,,0,1,0,0,3,0,0,10,7.523946285,0,0.693147182,0,2.397895336,2.018090725
1961475,1/2/2012,769,1,0.0013,,0,10,1,1,3,0,0,1,10,99.96,2.397895336,0,0.693147182,2.302585125
1961588,1/2/2012,4,0,0,,0,2,0,0,2,0,0,1,7.50710392,0,1.098612309,0,0.693147182,2.015849829
1961852,1/2/2012,1,0,0,,0,2,0,0,2,0,1,1,5.25493145,0,1.098612309,0,0.693147182,1.659166932
29293373,1/9/2012,11,2,0.1818182,,0,5,0,0,3,0,1,1.818181992,2.833508968,0,1.791759491,0,1.036092043,1.041515827
29293390,1/2/2012,166,7,0.0421687,,0.2857143,2,0,0,3,0,1,1,8.635438919,0,1.098612309,0.251314431,0.693147182,2.155874491
29293390,1/2/2012,166,7,0.0421687,0.042168699,0.2857143,2,0,0,3,0,1,1,8.635438919,0,1.098612309,0.251314431,0.693147182,2.155874491
29293390,1/2/2012,166,7,0.0421687,0.042168699,0.2857143,2,0,0,3,0,1,1,8.635438919,0,1.098612309,0.251314431,0.693147182,2.155874491
29293390,1/9/2012,72,1,0.0138889,0.042168699,0,2,0,0,3,0,1,1,8.635438919,0,1.098612309,0,0.693147182,2.155874491
29293390,1/9/2012,72,1,0.0138889,0.0138889,0,2,0,0,3,0,1,1,8.635438919,0,1.098612309,0,0.693147182,2.155874491
29293567,1/2/2012,6,0,0,,0,1,0,0,4,0,1,1,2.003616333,0,0.693147182,0,0.693147182,0.69495374
29293567,1/2/2012,6,0,0,0,0,1,0,0,4,0,1,1,2.003616333,0,0.693147182,0,0.693147182,0.69495374
29293579,1/2/2012,217,4,0.0184332,,0.25,3,0,0,2,0,1,1,4.374839306,0,1.386294365,0.223143548,0.693147182,1.475869775
29293579,1/9/2012,125,9,0.072,0.0184332,0.2222222,2,0,0,2,0,1,1,4.374839306,0,1.098612309,0.200670674,0.693147182,1.475869775
32828996,1/9/2012,8,0,0,,0,1,0,0,3,0,1,1,9.152213097,0,0.693147182,0,0.693147182,2.213995695
40192711,3/5/2012,12,0,0,,0,2,0,0,2,0,1,1,1,0,1.098612309,0,0.693147182,0
40199775,3/26/2012,736,5,0.0067935,,0.2,1,0,0,4,0,1,1,8.309947968,0,0.693147182,0.182321563,0.693147182,2.117453337
40631274,1/16/2012,0,0,0,,0,0,0,0,2,0,0,1,8.478051186,0,0,0,0.693147182,2.137480497
41760982,1/9/2012,444,21,0.0472973,,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/9/2012,444,21,0.0472973,0.047297299,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/9/2012,444,21,0.0472973,0.047297299,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/9/2012,444,21,0.0472973,0.047297299,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/9/2012,444,21,0.0472973,0.047297299,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/9/2012,444,21,0.0472973,0.047297299,0.2857143,2,0,0,2,0,1,7.247283459,7.57986784,0,1.098612309,0.251314431,2.109883785,2.025495768
41760982,1/16/2012,835,58,0.0694611,0.047297299,0.2758621,1,2,0.0344828,2,0,1,7.247283459,7.57986784,189.95,0.693147182,0.243622109,2.109883785,2.025495768
41760982,1/16/2012,835,58,0.0694611,0.0694611,0.2758621,1,2,0.0344828,2,0,1,7.247283459,7.57986784,189.95,0.693147182,0.243622109,2.109883785,2.025495768
41760982,1/16/2012,835,58,0.0694611,0.0694611,0.2758621,1,2,0.0344828,2,0,1,7.247283459,7.57986784,189.95,0.693147182,0.243622109,2.109883785,2.025495768
41760982,1/16/2012,835,58,0.0694611,0.0694611,0.2758621,1,2,0.0344828,2,0,1,7.247283459,7.57986784,189.95,0.693147182,0.243622109,2.109883785,2.025495768
41760982,1/16/2012,835,58,0.0694611,0.0694611,0.2758621,1,2,0.0344828,2,0,1,7.247283459,7.57986784,189.95,0.693147182,0.243622109,2.109883785,2.025495768
41760982,1/23/2012,887,74,0.0834273,0.0694611,0.3243243,1,2,0.027027,2,0,1,7.247283459,7.57986784,81.97,0.693147182,0.280902356,2.109883785,2.025495768
41760982,1/23/2012,887,74,0.0834273,0.083427303,0.3243243,1,2,0.027027,2,0,1,7.247283459,7.57986784,81.97,0.693147182,0.280902356,2.109883785,2.025495768
41760982,1/23/2012,887,74,0.0834273,0.083427303,0.3243243,1,2,0.027027,2,0,1,7.247283459,7.57986784,81.97,0.693147182,0.280902356,2.109883785,2.025495768
41760982,2/7/2012,926,93,0.100432,0.083427303,0.2150538,1,2,0.0215054,2,0,1,7.247283459,7.57986784,79.97,0.693147182,0.194788352,2.109883785,2.025495768
41760982,2/7/2012,926,93,0.100432,0.100432001,0.2150538,1,2,0.0215054,2,0,1,7.247283459,7.57986784,79.97,0.693147182,0.194788352,2.109883785,2.025495768
41760982,2/7/2012,926,93,0.100432,0.100432001,0.2150538,1,2,0.0215054,2,0,1,7.247283459,7.57986784,79.97,0.693147182,0.194788352,2.109883785,2.025495768
41760982,2/14/2012,951,84,0.0883281,0.100432001,0.1904762,1,2,0.0238095,2,0,1,7.247283459,7.57986784,99.98,0.693147182,0.174353391,2.109883785,2.025495768
41760982,2/14/2012,951,84,0.0883281,0.088328101,0.1904762,1,2,0.0238095,2,0,1,7.247283459,7.57986784,99.98,0.693147182,0.174353391,2.109883785,2.025495768
41760982,2/21/2012,778,65,0.0835476,0.088328101,0.1692308,1,4,0.0615385,2,0,1,7.247283459,7.57986784,412.38,0.693147182,0.156346098,2.109883785,2.025495768
41760982,2/21/2012,778,65,0.0835476,0.0835476,0.1692308,1,4,0.0615385,2,0,1,7.247283459,7.57986784,412.38,0.693147182,0.156346098,2.109883785,2.025495768
41760982,2/28/2012,1138,79,0.06942,0.0835476,0.2278481,1,1,0.0126582,2,0,1,7.247283459,7.57986784,69.99,0.693147182,0.205263123,2.109883785,2.025495768
41760982,2/28/2012,1138,79,0.06942,0.069420002,0.2278481,1,1,0.0126582,2,0,1,7.247283459,7.57986784,69.99,0.693147182,0.205263123,2.109883785,2.025495768
41760982,3/5/2012,937,59,0.0629669,0.069420002,0.2711864,1,3,0.0508475,2,0,1,7.247283459,7.57986784,165.96,0.693147182,0.239950642,2.109883785,2.025495768
41760982,3/12/2012,671,51,0.076006,0.062966898,0.2941177,1,1,0.0196078,2,0,1,7.247283459,7.57986784,24.99,0.693147182,0.257829159,2.109883785,2.025495768
41760982,3/12/2012,671,51,0.076006,0.076006003,0.2941177,1,1,0.0196078,2,0,1,7.247283459,7.57986784,24.99,0.693147182,0.257829159,2.109883785,2.025495768
41760982,3/19/2012,671,51,0.076006,0.076006003,0.2941177,1,1,0.0196078,2,0,1,7.247283459,7.57986784,24.99,0.693147182,0.257829159,2.109883785,2.025495768
41760982,3/19/2012,671,51,0.076006,0.076006003,0.2941177,1,1,0.0196078,2,0,1,7.247283459,7.57986784,24.99,0.693147182,0.257829159,2.109883785,2.025495768
41760982,3/26/2012,620,44,0.0709677,0.076006003,0.2727273,2,2,0.0454545,2,0,1,7.247283459,7.57986784,59.98,1.098612309,0.241162077,2.109883785,2.025495768
41760982,3/26/2012,620,44,0.0709677,0.070967697,0.2727273,2,2,0.0454545,2,0,1,7.247283459,7.57986784,59.98,1.098612309,0.241162077,2.109883785,2.025495768
